# luminosity_distance	mass_1	mass_2	ra	dec
1.797517066218724437e+02 1.844365620965002250e+01 5.515085501653596012e+00 1.890293445308138143e+00 1.485981543632057256e-01
3.000918800217126545e+02 1.516870592675067009e+01 6.501632582746458056e+00 2.029057684374162118e+00 3.904882274508855722e-01
3.250256394797531243e+02 1.279601910001890630e+01 7.457133031902467124e+00 1.992051633576688019e+00 2.351503510457476354e-01
2.413790044868192410e+02 1.344605850130555424e+01 7.261109737442536627e+00 5.706140496063163425e-01 1.213074285483193293e+00
2.968904226129304789e+02 1.324087462867569975e+01 7.252548904137427144e+00 2.071480944124023615e+00 3.203718037753944814e-01
2.586648139244921936e+02 1.763000448172119050e+01 5.771747774788690499e+00 2.070582031042523141e+00 3.279759351376625998e-01
2.774369888595011844e+02 1.313043435665622916e+01 7.397916907644088269e+00 2.120574650915462822e+00 3.704162856415030292e-01
3.254320851945255981e+02 1.029222580146991817e+01 9.265446146987518006e+00 2.174426024997961004e+00 9.031452549418623743e-01
2.646535409628443745e+02 1.058248677330977472e+01 8.954905431417559569e+00 1.969604809097054599e+00 1.547628413457479701e-01
2.726824435922649172e+02 1.111834690711015305e+01 8.589936475079239742e+00 2.128283776168516273e+00 4.992730452649470352e-01
3.509380428124827063e+02 1.279592945354501055e+01 7.541598162743865963e+00 2.118704400658892872e+00 1.114699138430280900e+00
3.650669250813552935e+02 1.275586370474719544e+01 7.615049314424725324e+00 2.059825500138712684e+00 2.881485037263936677e-01
4.188736817662679641e+02 1.105490229998311058e+01 8.726246199955332017e+00 1.974197401132594454e+00 1.141749289306944748e+00
1.791151847507560433e+02 1.121598740215992329e+01 8.505058834203717666e+00 5.446682374066060817e-01 1.197661568458771697e+00
2.917394102491389845e+02 1.560010018085992911e+01 6.310525572589948062e+00 2.101833484094050242e+00 5.047210464994124068e-01
3.304659679620484667e+02 1.744554619620075897e+01 5.768696796704211316e+00 2.201981337091303281e+00 4.852915471489850363e-01
2.828729221807037106e+02 1.229151859713504003e+01 7.794854424195677645e+00 1.955479455836539593e+00 1.681233154207548985e-01
2.836496848519669811e+02 1.033945529008409991e+01 9.136670981848974193e+00 2.123360853258797309e+00 4.710186227974966222e-01
3.035349476348957296e+02 1.073852282205121078e+01 8.852296634826149813e+00 1.125951561208464291e+00 1.303360326388312451e+00
4.112605877119797810e+02 1.036714277981782928e+01 9.183879305482799182e+00 1.936821678192440110e+00 1.157337394581188894e+00
3.355508402084781778e+02 1.253137739989728416e+01 7.667849322280958724e+00 1.764558790094358898e+00 1.248110401491535182e+00
3.488563673562026111e+02 1.684415973111258680e+01 5.987201244077112960e+00 2.202049702765860317e+00 8.468164955649349901e-01
3.295337776132740828e+02 1.076216919090988888e+01 8.861363637940486981e+00 2.113302534547064848e+00 4.374088244949662085e-01
2.860816231580288900e+02 1.421537618198314412e+01 6.850143485519229358e+00 2.077758608046581301e+00 2.872506489571058919e-01
2.791566937914682285e+02 1.060095325249898046e+01 8.901513350112960410e+00 2.150021401604368165e+00 5.328391369725175020e-01
3.045330169999065788e+02 1.026700765940308635e+01 9.296366684755032139e+00 1.222141704993353173e+00 1.311583370946105331e+00
4.061370825365040105e+02 2.034849752299878034e+01 5.164381801926719362e+00 2.192402040831985754e+00 6.298828838593345525e-01
4.118953100082718493e+02 1.094067611365261605e+01 8.619706154149772814e+00 2.157852726484893235e+00 8.595634625974371001e-01
2.049863839007148840e+02 1.033173567143730409e+01 9.135982934701491587e+00 2.147997819781402917e+00 4.147693328028633220e-01
3.739047592055743507e+02 1.460730684718228467e+01 6.736092231652029305e+00 1.866899227676535489e+00 1.239965653346459140e+00
3.004629053824539255e+02 1.282270968976070691e+01 7.463305233819985673e+00 2.083936275782594993e+00 2.831491815132188838e-01
3.571764037525929325e+02 1.091081829664036817e+01 8.687250802101440073e+00 2.173038458246405735e+00 5.264820350410293059e-01
2.980892680496325511e+02 1.203132186558953087e+01 7.985535264246784060e+00 2.122973602918257541e+00 1.091186495879398866e+00
3.418905084149606068e+02 1.153301552993476342e+01 8.265393668157241081e+00 2.108781170337185706e+00 4.442530124343999631e-01
3.108352186437762725e+02 1.593364855632557919e+01 6.301195978898445738e+00 2.090161535673042081e+00 3.805937987961514057e-01
2.532580031997941035e+02 1.477971800784844092e+01 6.670812967386383185e+00 1.874191114449550000e+00 1.455622633484985884e-01
3.524310547817088377e+02 1.070897494063600419e+01 8.826531369724463616e+00 2.152860951467407080e+00 5.812794792232470753e-01
3.464678361841864103e+02 9.972416956979317959e+00 9.567207863406128610e+00 2.123579089172788148e+00 4.281231982056786789e-01
2.813478453799231715e+02 1.521950441646832175e+01 6.543441426455219201e+00 2.021537794526583109e+00 3.410727078753379438e-01
3.549909947121470282e+02 1.096439236605145595e+01 8.732041457668289652e+00 2.183841536218620316e+00 5.345462917089880417e-01
3.447482509676185032e+02 1.202820397012875908e+01 8.006779302174862778e+00 2.178892527184416839e+00 5.290806262496910994e-01
4.425912675509797509e+02 1.542062321223504284e+01 6.385069724217958154e+00 2.136493971447285478e+00 5.013868879028194891e-01
4.101454621989794873e+02 1.128469415115561780e+01 8.480145041076244894e+00 2.277630345809481316e+00 8.906253210826168276e-01
1.169429932985416087e+02 1.149520449701728708e+01 8.072747238556832627e+00 1.688041162541210838e+00 2.036727832269807081e-01
3.862588281505308032e+02 1.607502060884860029e+01 6.214192468905494593e+00 2.135983797533730133e+00 5.208332575862979485e-01
3.365186417841246680e+02 1.262810742992274982e+01 7.643717576730873375e+00 2.087022905976511300e+00 4.020369594552654080e-01
3.604129712984758385e+02 1.042983532366483423e+01 9.120456149270275148e+00 2.145457121036871140e+00 4.525078533547980952e-01
5.126952157048510799e+02 9.983027887200067951e+00 9.462482686432673873e+00 2.036887000855632124e+00 1.152197609815627688e+00
4.043959235548945799e+02 1.205804090655986727e+01 7.917076756300044593e+00 2.012579107141841295e+00 1.131474613731910939e+00
3.455211548073527297e+02 1.015006475391293428e+01 9.287375692527666260e+00 2.065412643399462844e+00 4.394381915257989935e-01
2.547482401877137193e+02 1.398280567155412868e+01 6.998852059342771881e+00 2.009416761690842268e+00 2.774879190241985039e-01
3.912966478389252529e+02 1.058336367656971966e+01 9.012255875914874537e+00 2.201278751137532907e+00 6.249622064711097824e-01
3.082448658337883103e+02 1.089406301463673721e+01 8.722841978787048589e+00 2.076779823057893104e+00 4.196278348741506181e-01
3.596131074944689772e+02 1.118197394958438551e+01 8.437049509156365090e+00 2.124910010690308493e+00 4.283359978809959112e-01
2.230344767457322348e+02 1.047735905978953852e+01 8.998868046850452274e+00 2.105205996171316762e+00 3.168160239926559041e-01
2.286332730527734896e+02 1.083381471652103301e+01 8.798024928699517133e+00 2.128651919735058851e+00 4.166742280482496619e-01
4.286550669425479896e+02 1.180708942180753773e+01 8.152514907533157995e+00 2.176450332304280977e+00 6.337200181190277837e-01
3.731984029279672086e+02 9.765277208494721251e+00 9.718466061427013969e+00 2.185838607675902878e+00 6.380011064605757287e-01
4.701495539575652174e+02 1.018576425639872873e+01 9.351600704216863846e+00 2.215493497498430386e+00 8.266624408891414255e-01
2.973328690743559832e+02 1.026772826925763127e+01 9.231278839335164577e+00 2.099829972123423705e+00 3.776317528392167389e-01
2.561303596992273128e+02 1.023071246252001920e+01 9.253074500841766081e+00 2.027741855121743875e+00 2.167800188433324227e-01
2.616924214825269814e+02 1.087954824756465300e+01 8.768682274331963455e+00 2.037887996720115336e+00 3.694317920514476605e-01
3.144802094714377745e+02 9.808412405771981923e+00 9.719582114444737186e+00 2.065270305575996890e+00 3.192977246953503379e-01
3.735091471908300491e+02 1.250452648829905833e+01 7.655892138694016857e+00 2.160127023866802443e+00 4.725615657173154460e-01
3.136512434634374813e+02 1.512900934270633968e+01 6.504340664485172674e+00 2.130480090286896111e+00 4.769796765017326190e-01
4.166420622118533856e+02 1.030552808375214191e+01 9.255233203208986126e+00 2.162128248543956133e+00 4.304821596164419839e-01
2.460413719085706532e+02 1.318847355819530343e+01 7.334708249711965777e+00 2.161824191480715474e+00 5.157271315144361656e-01
3.934373850446632446e+02 1.110442251272985104e+01 8.571826792526753280e+00 1.812807755862394288e+00 1.250710744652562267e+00
3.917470510424618624e+02 1.002744972744210905e+01 9.511242413295120102e+00 1.246559121236472834e+00 1.315989718301460831e+00
3.198214283717964577e+02 1.177481302401822738e+01 8.114240137666763886e+00 2.131316536385813531e+00 4.780053433660508833e-01
1.950031396185232779e+02 1.137674633392205159e+01 8.350841363375405280e+00 2.082111506484630503e+00 3.439057612097497496e-01
2.525623292222264809e+02 1.272474325741659840e+01 7.540440923179660082e+00 2.060599631316777813e+00 3.946005228121892694e-01
3.523164558243910847e+02 9.976323400497001614e+00 9.459383269360909452e+00 2.110282840788832548e+00 4.075173614836881120e-01
3.100289668151258411e+02 1.249227769763096774e+01 7.697427668204150031e+00 1.323214327158323655e+00 1.290440380505718965e+00
2.536067690392978022e+02 1.432194242747833357e+01 6.807715654709823205e+00 2.122561147774430612e+00 3.760982347288509553e-01
2.766711189158131674e+02 1.265468126917813052e+01 7.599208836051899674e+00 2.021694671493878381e+00 3.517324542447828883e-01
3.667588053071805234e+02 1.335200991691648476e+01 7.256147765806276517e+00 2.079215303677727444e+00 4.096234703644248132e-01
4.266997077277484891e+02 1.157443447980119089e+01 8.262823947825628679e+00 2.178971216098240848e+00 9.842156643815999084e-01
4.321157302501202366e+02 1.291055223546305086e+01 7.404400634691283400e+00 2.243770798766510310e+00 8.479953549276826319e-01
2.854454478773131427e+02 1.154157243804099231e+01 8.244061680711510576e+00 1.284469098311331159e+00 1.310465007186638386e+00
4.247413960269714721e+02 1.245482949654117455e+01 7.729195192627593691e+00 1.525000156837513998e+00 1.294610121795741087e+00
2.308337909861781441e+02 1.181212530327581689e+01 8.097974412069866901e+00 2.129841616860589149e+00 5.238889493698398736e-01
3.347617054059017505e+02 9.878480197308329380e+00 9.671394706072288017e+00 2.047577607408740619e+00 2.888659020410364597e-01
3.423266217891821839e+02 1.073123893064783374e+01 8.833022538780177513e+00 2.136431884346776222e+00 4.246747089252441709e-01
3.837040033238007481e+02 1.884801926043152065e+01 5.447639495338390425e+00 2.203142307176401804e+00 9.580330958433238564e-01
2.563887388509374432e+02 1.148248871694113937e+01 8.370942294082219348e+00 1.668122647034183892e+00 1.264771256406021172e+00
2.942437429152845993e+02 9.984311581261549051e+00 9.526320864243588815e+00 2.126168789619791610e+00 3.796747996429324923e-01
3.306424295144421421e+02 1.385502645913407882e+01 6.997670096932131933e+00 2.103292244668461208e+00 4.509552824073003174e-01
3.792401738648395053e+02 1.461128501357300991e+01 6.726112050648869634e+00 2.146478898008163050e+00 4.715428897696345989e-01
3.668355836528483565e+02 1.010505186717403703e+01 9.477555757340541120e+00 2.164404404077681754e+00 5.711852356390064722e-01
3.530242556082015426e+02 1.052033381199067819e+01 8.953429672038888398e+00 2.195720664460920180e+00 8.642008404344090344e-01
2.871341917769870520e+02 1.083362017891261075e+01 8.818010613743069825e+00 1.960025249501969657e+00 1.189551419444170532e+00
2.417226417948232609e+02 9.987041833372479971e+00 9.461819276403566903e+00 2.048531284445918477e+00 3.074203600370268297e-01
3.115074319510296164e+02 1.701000424139172296e+01 5.935238191269408325e+00 2.200447517359501948e+00 9.032906083358166471e-01
3.835611994982469923e+02 1.438579250699661571e+01 6.786827523280018148e+00 2.222279100433862453e+00 6.812227364230030169e-01
2.406290635023523521e+02 1.806207666398895739e+01 5.657287703056812944e+00 1.921775747993534900e+00 2.105191918969107623e-01
3.256641802272707764e+02 1.085736520494405966e+01 8.859144300785260384e+00 2.118440715633367777e+00 5.331596525874346959e-01
4.175703271468940443e+02 1.128313278173238743e+01 8.443377985014793197e+00 2.170934078920872423e+00 6.084583087253275790e-01
2.883187555837471336e+02 1.209173179844472834e+01 7.916557644450344711e+00 2.076516259251038221e+00 1.096366431707871847e+00
3.200357949378977196e+02 9.995260788553121500e+00 9.481855371132843047e+00 2.110175560731587741e+00 3.854019143008621251e-01
2.917834071774086624e+02 1.093068077389441939e+01 8.766999951230499022e+00 2.115595923462829209e+00 4.107046480257699472e-01
3.860428883751833951e+02 1.190316996223016588e+01 8.089526792613943584e+00 2.092348068409309647e+00 1.002700170304269722e+00
2.873038270322700214e+02 1.448326232891133714e+01 6.814467599790165586e+00 1.938981267064721514e+00 1.214865521495987810e+00
1.819556368102953172e+02 1.011030885512289679e+01 9.371121749011305013e+00 2.101357580164839867e+00 2.921242673329722539e-01
2.588123191506817875e+02 1.436467327482326262e+01 6.807766143022121241e+00 2.037513631046321549e+00 2.961843195374124216e-01
3.710007197908543048e+02 1.060926206177619768e+01 8.947804278021292745e+00 2.165344362144592694e+00 4.203811286444442685e-01
1.782439917778616802e+02 1.551424593563394616e+01 6.378762260606875678e+00 1.965094040933751174e+00 2.932232619139454877e-01
3.530125537484551614e+02 1.373351523801053098e+01 7.058859012218358764e+00 2.264142744545482255e+00 8.719251282496409683e-01
3.032603415966846683e+02 1.417574844887545993e+01 6.879535582023240892e+00 2.135014472940369501e+00 4.854797460468904813e-01
2.945117625654339122e+02 1.031851403041367732e+01 9.253245449571776859e+00 1.620729634664520802e+00 1.279118430094666747e+00
3.252728774458707335e+02 1.431530473108569090e+01 6.883659876449088166e+00 2.098390909483050404e+00 3.952907144154007568e-01
2.982039419062577963e+02 1.281097399935193337e+01 7.478152292484981700e+00 2.164885262951485867e+00 5.678319104145866936e-01
3.807319074613339467e+02 1.134197842473284190e+01 8.362002640459699876e+00 2.179754634678803704e+00 9.640476774458450748e-01
4.317796339779239361e+02 1.101945772326966733e+01 8.611346627831057532e+00 2.214787372290738077e+00 7.034823242336504245e-01
2.973151018576541560e+02 1.044028553397741810e+01 9.077226152442202434e+00 2.123317291171877841e+00 4.706238559229470875e-01
3.172081134629580106e+02 1.053326254467118517e+01 9.111293631415808392e+00 2.029364262452177492e+00 2.690735091834008941e-01
4.113794364009255560e+02 1.834183757901646672e+01 5.632380211795742220e+00 2.258903751628473344e+00 7.948454543720053778e-01
3.553259499280670752e+02 1.981052708866999623e+01 5.292266110902566822e+00 2.104100929213680971e+00 4.188744554875117321e-01
3.398785476339412526e+02 1.288125989626145085e+01 7.535471317377010259e+00 2.082717533712632019e+00 3.551476356952884550e-01
2.080345558752636066e+02 1.197362538835161416e+01 7.996149140099610975e+00 2.016180215632693340e+00 2.569993778556163844e-01
3.734477402467979914e+02 9.859786252386935956e+00 9.544343107329268605e+00 2.120903064913276292e+00 4.658986949548502010e-01
2.029099922728179877e+02 1.747817339204218001e+01 5.795977837801134847e+00 1.954545856112321456e+00 2.046967280160146563e-01
2.660814837874514751e+02 1.004139760733868769e+01 9.483565157063294393e+00 2.078854039976340662e+00 3.149167853040665266e-01
2.898036292421723488e+02 1.272529131402619207e+01 7.599010881357990854e+00 2.122788776274322053e+00 3.857583555433110045e-01
3.331917419995359069e+02 1.015345145940685789e+01 9.310674289699599981e+00 2.111283539154472422e+00 3.995553635688285921e-01
2.243393355382689549e+02 1.474124946811420855e+01 6.654598808079774663e+00 2.257804465698801000e+00 7.019637606030660892e-01
2.504518185060629492e+02 1.136201324902201293e+01 8.370723214066527973e+00 2.018332440572179642e+00 2.423252205756296906e-01
4.115287305457641196e+02 1.504007283985442456e+01 6.640171955957097971e+00 2.119373473015802478e+00 5.167541955270305021e-01
